timestamp,likesCount,commentsCount
2020-06-30T01:33:31.000Z,122446,1008
2020-07-16T19:05:33.000Z,97625,936
2020-07-24T22:31:12.000Z,34009,368
2020-11-21T17:40:59.000Z,38884,680
2020-06-25T20:00:12.000Z,94712,1250
2020-10-09T14:01:13.000Z,64981,478
2020-08-19T17:01:54.000Z,33211,757
2020-07-17T20:04:46.000Z,26627,346
2020-11-01T17:00:14.000Z,49747,219
2020-10-14T20:00:47.000Z,28539,188
2020-07-30T16:54:17.000Z,93168,642
2020-08-25T21:28:19.000Z,69477,423
2020-07-09T16:00:51.000Z,31592,486
2020-07-08T13:01:05.000Z,46162,584
2020-07-14T12:00:14.000Z,86778,1772
2020-07-22T19:00:07.000Z,49752,913
2020-06-16T13:00:06.000Z,85334,1323
2020-08-14T22:07:01.000Z,18480,140
2020-06-30T01:55:51.000Z,85765,804
2020-08-21T22:46:37.000Z,24684,203
2020-06-22T21:15:28.000Z,42320,610
2020-05-20T14:07:26.000Z,42857,891
2020-05-29T17:56:40.000Z,27690,294
2020-06-03T15:30:12.000Z,253821,5712
2020-06-12T13:20:07.000Z,72243,1422
2020-08-11T21:28:41.000Z,35210,729
2020-06-16T16:13:11.000Z,19846,262
2020-06-26T23:23:19.000Z,26406,270
2020-05-01T22:21:45.000Z,57483,488
2020-04-23T16:09:12.000Z,59581,971
2020-05-11T15:56:59.000Z,58994,1138
2020-05-04T16:33:21.000Z,45247,717
2020-04-30T18:40:18.000Z,96725,779
2020-05-08T22:04:48.000Z,23090,252
2020-06-01T18:07:58.000Z,40742,577
2020-05-22T19:40:28.000Z,34658,535
2020-04-29T15:56:15.000Z,44361,708
2020-05-14T13:05:50.000Z,161963,4370
2020-09-28T18:07:47.000Z,64799,667
2020-05-10T15:58:05.000Z,89234,549
2020-08-16T18:41:14.000Z,78986,522
2020-08-12T16:52:49.000Z,27826,176
2020-11-13T18:31:25.000Z,26939,268
2020-06-18T23:18:30.000Z,201853,5654
2020-07-02T22:28:54.000Z,28847,197
2020-04-18T17:00:15.000Z,216252,1685
2020-04-07T18:29:47.000Z,64923,1612
2020-04-21T13:01:09.000Z,126540,4098
2020-04-07T12:47:08.000Z,88187,878
2020-03-20T14:13:30.000Z,72606,1438
2020-03-19T15:03:02.000Z,80117,1230
2020-03-26T16:31:23.000Z,52483,1279
2020-03-25T19:26:42.000Z,72364,1401
2020-05-06T17:52:14.000Z,53560,1104
2020-03-18T18:43:38.000Z,82888,1016
2020-03-15T15:18:16.000Z,103073,867
2020-05-26T20:55:49.000Z,43083,936
2020-03-12T13:00:17.000Z,157580,4147
2020-03-11T13:24:36.000Z,85293,632
2020-04-01T16:56:38.000Z,82077,1696
2020-03-10T13:02:14.000Z,152610,2762
2020-03-06T23:37:22.000Z,25769,213
2020-03-17T18:59:44.000Z,63225,390
2020-03-13T13:47:32.000Z,95195,1458
2020-03-01T23:32:50.000Z,59370,503
2020-04-12T17:29:23.000Z,78149,1907
2020-04-16T21:03:48.000Z,43303,796
2020-05-15T14:01:05.000Z,88615,1603
2020-02-29T18:05:09.000Z,27926,105
2020-02-28T15:03:59.000Z,78717,522
2020-02-21T23:01:22.000Z,35334,196
2020-02-20T14:59:54.000Z,66422,1005
2020-03-10T14:07:04.000Z,129296,955
2020-03-16T15:20:48.000Z,71341,915
2020-05-15T22:01:30.000Z,43182,432
2020-04-17T22:02:11.000Z,51645,605
2020-02-29T17:43:18.000Z,56696,147
2020-03-17T22:26:07.000Z,37560,426
2020-02-24T19:26:18.000Z,87226,1508
2020-05-21T16:12:51.000Z,23004,203
2020-11-23T17:59:15.000Z,17393,211
2020-03-14T18:22:24.000Z,105004,998
2020-02-27T19:56:05.000Z,30237,231
2020-02-27T22:07:43.000Z,40913,424
2020-02-05T19:16:22.000Z,44062,804
2020-07-06T19:13:49.000Z,38555,492
2020-02-04T18:47:21.000Z,52278,263
2020-02-13T19:42:31.000Z,42236,252
