timestamp,likesCount,commentsCount
2022-09-19T19:47:13.000Z,21568,85
2022-10-02T20:22:50.000Z,27491,83
2022-10-11T18:00:41.000Z,14799,52
2022-09-12T13:09:53.000Z,57571,1383
2022-09-10T19:00:24.000Z,21813,46
2022-09-13T12:59:08.000Z,21632,359
2022-09-11T14:08:27.000Z,199521,818
2022-09-11T18:15:08.000Z,24235,82
2022-09-26T16:08:02.000Z,15430,208
2022-09-10T14:15:15.000Z,17569,64
2022-09-08T20:21:09.000Z,71746,187
2022-09-16T18:44:02.000Z,12235,93
2022-09-08T16:45:51.000Z,18044,88
2022-09-06T16:30:13.000Z,28271,63
2022-10-09T18:00:18.000Z,19830,62
2022-10-15T18:00:27.000Z,14134,53
2022-10-24T16:25:08.000Z,28318,82
2022-10-06T20:00:32.000Z,29217,112
2022-12-25T14:01:30.000Z,15089,50
2022-09-03T19:00:17.000Z,14865,33
2022-09-26T19:45:10.000Z,26407,155
2022-10-19T14:11:34.000Z,13532,75
2022-10-15T17:05:15.000Z,23307,84
2022-09-04T15:21:13.000Z,17292,56
2022-09-03T14:33:56.000Z,45266,134
2022-10-01T15:17:39.000Z,17487,148
2022-09-05T13:44:52.000Z,29808,121
2022-09-23T21:00:30.000Z,15559,100
2022-10-04T13:00:57.000Z,61400,184
2022-08-30T16:08:32.000Z,34421,137
2022-09-20T19:32:23.000Z,15768,84
2022-10-03T19:10:11.000Z,23278,86
2022-09-04T18:00:21.000Z,23176,53
2022-09-24T14:00:45.000Z,40592,247
2022-08-31T13:06:03.000Z,7648,47
2022-09-02T16:40:10.000Z,36629,109
2022-09-22T16:12:12.000Z,19358,64
2022-08-29T21:10:06.000Z,13514,33
2022-08-29T16:59:22.000Z,19575,60
2022-08-28T19:00:18.000Z,38418,132
2022-08-26T16:00:06.000Z,14522,116
2022-09-17T17:35:27.000Z,10796,77
2022-08-25T13:08:41.000Z,12384,65
2022-08-27T19:00:25.000Z,14990,26
2022-08-25T19:02:58.000Z,16809,53
2022-08-22T19:36:08.000Z,18186,35
2022-09-11T21:30:10.000Z,20073,56
2022-08-24T14:00:56.000Z,15374,54
2022-08-22T16:22:04.000Z,234062,1290
2022-08-21T19:35:05.000Z,29436,61
2022-08-24T20:48:21.000Z,12367,55
2022-08-23T14:16:56.000Z,29067,170
2022-10-09T14:03:46.000Z,42462,302
2022-09-29T16:17:06.000Z,15936,55
2022-08-31T21:10:09.000Z,61994,153
2022-08-23T19:55:09.000Z,14330,44
2022-10-06T16:13:30.000Z,82773,364
2022-08-26T19:00:46.000Z,12063,35
2022-09-09T19:36:09.000Z,28233,68
2022-09-20T21:51:01.000Z,13509,83
2022-09-23T14:24:51.000Z,21558,122
2022-08-21T16:33:24.000Z,13175,50
2022-09-05T19:00:24.000Z,27514,57
2022-09-09T12:43:30.000Z,193823,1056
2022-09-29T19:00:44.000Z,15852,37
2022-08-30T19:45:12.000Z,17574,48
2022-09-06T16:36:51.000Z,22576,93
2022-08-18T20:55:15.000Z,21209,75
2022-09-07T16:10:13.000Z,31238,82
2022-08-19T17:46:09.000Z,32092,76
2022-08-17T22:25:32.000Z,23324,91
2022-08-17T17:00:38.000Z,13031,28
2022-08-16T16:35:25.000Z,19485,59
2022-08-14T13:09:13.000Z,21972,90
2022-08-15T15:19:05.000Z,17232,50
2022-08-20T17:41:07.000Z,19482,41
2022-09-19T14:59:17.000Z,19868,104
2022-10-26T20:26:08.000Z,23809,53
2022-08-13T18:26:08.000Z,40404,73
2022-08-10T19:00:36.000Z,23101,81
2022-08-12T19:10:09.000Z,13055,29
2022-08-08T16:09:24.000Z,108407,389
2022-08-07T16:00:37.000Z,29693,60
2022-08-09T21:00:21.000Z,14485,27
2022-08-11T20:39:08.000Z,14437,38
2022-08-08T20:30:12.000Z,24793,58
2022-08-10T14:08:49.000Z,122287,725
2022-08-11T16:11:47.000Z,18048,73
2022-08-06T19:00:19.000Z,49827,95
2022-08-04T20:30:14.000Z,17306,50
2022-08-06T14:53:42.000Z,21111,70
2022-07-30T14:24:06.000Z,34792,93
2022-08-14T19:00:17.000Z,41281,80
2022-08-09T16:43:10.000Z,29728,160
2022-08-03T18:08:50.000Z,21203,96
2022-08-03T20:40:09.000Z,14479,51
2022-08-02T14:56:44.000Z,26978,134
2022-07-29T19:05:06.000Z,17858,42
2022-07-27T15:19:07.000Z,73291,355
2022-07-26T19:15:14.000Z,19799,81
2022-09-01T16:38:16.000Z,7779,35
2022-07-29T14:00:13.000Z,7767,37
2022-07-24T19:19:07.000Z,21417,71
2022-07-27T22:27:07.000Z,15428,46
2022-08-18T17:24:11.000Z,13233,53
2022-07-28T15:29:12.000Z,22239,95
2022-09-14T13:04:44.000Z,56355,1011
2022-09-01T20:50:17.000Z,26252,66
2022-08-05T17:12:11.000Z,27289,56
2022-07-22T23:28:05.000Z,17183,42
2022-07-22T17:19:50.000Z,19710,75
2022-08-16T21:56:10.000Z,19175,79
2022-07-20T19:20:10.000Z,18987,45
2022-08-02T19:33:05.000Z,23699,101
2022-07-20T15:41:36.000Z,10495,53
2022-07-19T16:04:56.000Z,14313,80
2022-07-16T19:02:07.000Z,26296,62
2022-07-18T16:05:32.000Z,37932,75
2022-07-16T13:34:09.000Z,19243,61
2022-07-13T17:40:14.000Z,41417,77
2022-07-15T20:00:31.000Z,15200,40
2022-07-12T19:11:19.000Z,38620,187
2022-07-08T17:12:30.000Z,25457,103
2022-08-12T14:28:20.000Z,12892,70
2022-07-11T16:21:03.000Z,54173,216
2022-07-14T16:27:56.000Z,50387,195
2022-07-11T19:38:07.000Z,18257,98
2022-07-06T19:30:11.000Z,13206,43
2022-07-12T17:01:35.000Z,20677,68
2022-08-04T13:40:25.000Z,43086,192
2022-07-31T21:20:50.000Z,48760,167
2022-07-02T19:09:05.000Z,19414,37
2022-07-05T16:17:38.000Z,28048,63
2022-06-30T16:00:50.000Z,23824,47
2022-07-21T16:34:47.000Z,66289,308
2022-07-01T15:53:11.000Z,11321,82
2022-07-26T14:09:48.000Z,16711,84
2022-07-31T19:00:18.000Z,27322,58
2022-07-10T13:25:05.000Z,53103,147
2022-07-23T14:00:31.000Z,17494,38
2022-07-09T19:08:08.000Z,21498,58
2022-06-28T19:55:26.000Z,21607,91
2022-07-03T15:00:19.000Z,26702,58
2022-07-19T19:16:09.000Z,12779,27
2022-06-29T19:18:08.000Z,21974,50
2022-08-01T14:01:06.000Z,24598,126
2022-07-14T20:28:35.000Z,17306,36
2022-07-04T19:43:43.000Z,13871,45
2022-07-15T16:14:38.000Z,11437,52
2022-07-21T20:00:29.000Z,16145,31
2022-07-25T18:02:06.000Z,17702,72
2022-08-27T17:23:18.000Z,14589,55
2022-07-17T19:00:14.000Z,30063,58
2022-06-26T15:42:19.000Z,103012,480
2022-06-26T19:00:15.000Z,33814,71
2022-07-01T19:00:33.000Z,19893,52
2022-06-23T13:33:07.000Z,13232,45
2022-06-27T19:00:34.000Z,16591,58
2022-07-02T14:11:56.000Z,38507,119
2022-07-17T13:55:39.000Z,189015,827
2022-06-27T16:38:09.000Z,16392,74
2022-07-09T15:34:27.000Z,20364,79
2022-07-08T19:53:07.000Z,24253,58
2022-06-24T19:29:43.000Z,28975,0
2022-06-28T17:36:06.000Z,20736,43
2022-06-22T17:58:05.000Z,31512,68
2022-06-25T19:00:15.000Z,19930,62
2022-07-23T22:33:46.000Z,11135,64
2022-06-20T14:55:39.000Z,27239,196
2022-06-17T13:06:54.000Z,10195,32
2022-06-19T14:20:20.000Z,33539,226
2022-07-07T20:41:07.000Z,20898,82
2022-06-16T19:00:41.000Z,46854,176
2022-06-17T20:15:07.000Z,22231,51
2022-06-29T13:07:05.000Z,33275,142
2022-06-16T16:58:20.000Z,8787,0
2022-07-07T15:57:50.000Z,12012,49
2022-07-28T20:23:52.000Z,31885,135
2022-06-25T14:23:04.000Z,62006,124
2022-06-23T19:53:59.000Z,10757,46
2022-07-06T16:03:44.000Z,14452,56
2022-07-24T14:33:28.000Z,24211,116
2022-06-21T19:20:09.000Z,18794,71
2022-06-18T18:37:05.000Z,14620,25
2022-06-18T14:39:40.000Z,9692,37
2022-06-19T18:42:06.000Z,24517,47
2022-06-21T16:50:13.000Z,11506,65
2022-06-20T18:50:08.000Z,18934,44
2022-07-04T14:06:32.000Z,33045,152
2022-06-15T20:41:21.000Z,27146,145
2022-06-13T16:48:53.000Z,13633,60
2022-06-14T15:13:07.000Z,14515,106
2022-06-09T14:48:25.000Z,10431,52
2022-06-14T20:40:08.000Z,12631,41
2022-06-13T21:45:09.000Z,21430,55
2022-06-10T17:00:45.000Z,17100,65
