"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
"530359","82","476","2673","141","2023-02-09T16:01:25.000Z"
"617594","131","417","2132","282","2023-02-09T15:31:03.000Z"
"446686","65","812","3156","143","2023-02-09T15:01:25.000Z"
"478208","27","290","2278","50","2023-02-09T14:31:02.000Z"
"438507","35","379","2438","88","2023-02-09T14:01:01.000Z"
"1061845","160","1036","12605","212","2023-02-09T02:39:03.000Z"
"606409","116","663","3003","169","2023-02-09T02:01:19.000Z"
"346713","14","137","1071","15","2023-02-09T01:30:51.000Z"
"582804","52","886","4030","315","2023-02-09T01:30:49.000Z"
"755996","169","935","4746","273","2023-02-09T01:16:20.000Z"
"330955","22","269","1906","14","2023-02-09T01:01:40.000Z"
"603399","90","1003","4760","119","2023-02-09T01:01:34.000Z"
"589690","77","726","3002","162","2023-02-09T00:45:47.000Z"
"863416","262","1540","7528","443","2023-02-09T00:31:22.000Z"
"901181","73","1079","5417","104","2023-02-09T00:31:18.000Z"
"605724","45","250","1788","80","2023-02-09T00:15:48.000Z"
"1159462","366","2082","12694","627","2023-02-09T00:01:15.000Z"
"557874","38","697","3357","108","2023-02-08T23:46:00.000Z"
"2676631","630","5617","25658","1915","2023-02-08T23:31:23.000Z"
"636840","51","863","4110","178","2023-02-08T23:16:23.000Z"
"952784","170","2371","13408","692","2023-02-08T23:05:31.000Z"
"1033080","132","2189","16314","330","2023-02-08T23:05:25.000Z"
"1918538","448","3874","23644","1520","2023-02-08T23:00:48.000Z"
"6061521","1380","19150","69617","7986","2023-02-08T22:48:13.000Z"
"2838874","481","7473","29197","4120","2023-02-08T22:42:36.000Z"
"2540492","803","3820","20307","2290","2023-02-08T22:41:21.000Z"
"841626","137","1135","6024","440","2023-02-08T22:27:17.000Z"
"845827","74","520","3621","258","2023-02-08T22:23:32.000Z"
"458059","16","315","3096","31","2023-02-08T22:19:00.000Z"
"1843181","374","5522","23198","1408","2023-02-08T22:18:59.000Z"
"1234767","117","1097","5333","547","2023-02-08T22:08:37.000Z"
"1090457","173","2680","14458","773","2023-02-08T22:05:30.000Z"
"1420119","520","2215","17536","673","2023-02-08T18:00:02.000Z"
"1280572","325","557","6573","116","2023-02-07T16:00:36.000Z"
