"view_count","reply_count","retweet_count","favorite_count","quote_count","created_at"
,"493","656","6591","27","2022-10-11T14:29:47.000Z"
,"5367","2885","40489","244","2022-10-07T14:11:05.000Z"
,"14654","29246","354354","4529","2022-10-06T23:50:57.000Z"
,"151","251","2557","12","2022-10-04T19:20:10.000Z"
,"114","255","2388","12","2022-10-04T19:20:10.000Z"
,"843","628","5471","43","2022-10-04T19:20:09.000Z"
"3246076","3756","4096","53306","377","2022-10-03T23:08:31.000Z"
,"2243","2216","24726","226","2022-10-02T01:25:38.000Z"
,"2363","2521","23061","161","2022-10-02T01:29:06.000Z"
,"2410","2483","37936","235","2022-10-01T19:05:54.000Z"
"1098720","1091","1748","14354","369","2022-10-01T05:24:58.000Z"
"283799","198","742","5487","47","2022-10-01T05:24:30.000Z"
"292555","352","890","7307","85","2022-10-01T05:09:41.000Z"
"513174","341","959","11216","108","2022-10-01T05:08:30.000Z"
"3453354","4084","11068","89154","2384","2022-10-01T03:04:39.000Z"
,"185","457","2965","30","2022-10-01T01:02:33.000Z"
,"2784","3055","40742","287","2022-09-30T22:08:06.000Z"
,"556","1901","10513","281","2022-09-30T19:42:33.000Z"
"2962885","3291","6373","52992","984","2022-09-30T05:11:09.000Z"
,"1083","2001","17564","125","2022-09-29T21:33:05.000Z"
,"2981","3794","43259","370","2022-09-28T23:38:46.000Z"
,"1322","1647","16925","192","2022-09-17T07:26:59.000Z"
"784710","738","930","9239","100","2022-09-16T18:20:46.000Z"
,"4356","3436","50672","646","2022-09-13T23:02:37.000Z"
,"392","570","6664","37","2022-09-13T18:45:06.000Z"
,"371","761","6769","74","2022-09-10T14:29:37.000Z"
"1338290","2007","2922","36175","194","2022-09-07T17:55:48.000Z"
,"2344","4918","36577","460","2022-09-07T10:36:11.000Z"
,"1466","1539","16300","109","2022-09-06T22:01:23.000Z"
,"7025","4380","45697","760","2022-09-05T23:50:46.000Z"
,"2890","4444","53350","351","2022-08-30T17:21:47.000Z"
"1314199","1053","1748","20836","223","2022-08-24T15:34:28.000Z"
,"828","2925","21960","319","2022-08-23T07:05:43.000Z"
,"2148","1582","24525","125","2022-08-21T14:41:54.000Z"
,"2246","2930","36064","201","2022-08-16T15:05:15.000Z"
,"9063","9646","153868","1085","2022-08-14T17:26:50.000Z"
"345683","565","1376","9632","140","2022-08-11T13:14:40.000Z"
,"3295","2853","28409","296","2022-08-10T05:34:46.000Z"
,"13240","9779","104729","1045","2022-08-07T18:37:37.000Z"
,"1227","1436","11867","85","2022-08-06T13:32:40.000Z"
,"454","845","7782","56","2022-08-05T15:58:34.000Z"
,"238","491","2757","19","2022-08-04T21:15:26.000Z"
,"1624","1984","14265","172","2022-08-04T19:02:47.000Z"
,"312","611","5940","36","2022-08-03T20:54:47.000Z"
,"3099","2173","26350","157","2022-08-01T22:19:04.000Z"
,"10409","9634","154866","2507","2022-07-30T01:46:25.000Z"
,"642","955","5585","116","2022-07-26T15:00:01.000Z"
,"273","637","5416","26","2022-07-26T10:48:11.000Z"
,"7904","12062","207519","1538","2022-07-25T20:40:56.000Z"
"262812","292","601","3912","40","2022-07-25T18:56:36.000Z"
,"4618","5802","70307","456","2022-07-25T13:20:13.000Z"
,"351","649","5006","46","2022-07-20T20:31:32.000Z"
,"279","548","4217","35","2022-07-20T20:18:30.000Z"
,"89","97","1295","12","2022-07-20T20:18:29.000Z"
,"147","141","1931","14","2022-07-20T20:18:27.000Z"
,"115","203","2070","22","2022-07-20T20:18:25.000Z"
,"501","797","5277","54","2022-07-20T20:18:23.000Z"
"5577751","1784","2733","27622","1078","2022-07-19T17:07:49.000Z"
,"235","556","4643","51","2022-07-19T16:22:03.000Z"
"1034329","373","852","8337","57","2022-07-19T16:15:38.000Z"
